galaxy_name,ra_deg,dec_deg,distance_mpc,stellar_mass_msun,effective_radius_kpc,lambda_R,V_over_sigma,ellipticity,fast_rotator_flag,fast_slow_class,T_type,KMAG_abs,source_reference,stellar_surface_density_msun_kpc2,compactness_proxy,virial_sigma_star_proxy_km_s,pressure_support_proxy,angular_momentum_suppression_proxy,roundness_proxy,slow_rotator_proxy,v_rms_proxy_km_s,pressure_channel_response_proxy,pressure_channel_class,response_label,claim_boundary
NGC5582,215.179703,39.693584,27.7,33658130270.755707,3.6987436105237053,0.564,0.676,0.32,1,F,-4.9,-23.28,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,391563013.9915598,391563013.9915598,88.47346872103553,0.5966587112171837,0.43600000000000005,0.6631578947368421,0.0,106.79213121425276,0.3060897435897436,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5611,216.019897,33.047501,24.5,12447725052.840601,1.1877924029767533,0.691,0.816,0.559,1,F,-1.9,-22.2,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1404200205.1830077,1404200205.1830077,94.94451865108753,0.5506607929515419,0.30900000000000005,0.41157894736842093,0.0,122.54303317443103,0.30737179487179483,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5631,216.638687,56.582664,27.0,49555286006.1427,2.734879670960127,0.11,0.171,0.127,0,S,-1.9,-23.7,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1054468650.3478166,1054468650.3478166,124.8449722500707,0.8539709649871904,0.89,0.8663157894736842,1.0,126.65711639019182,0.8028846153846154,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5638,217.418289,3.233443,25.6,54336290609.374855,3.4979566596548137,0.265,0.253,0.091,1,F,-4.8,-23.8,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,706775148.0840347,706775148.0840347,115.59337832427225,0.7980845969672785,0.735,0.9042105263157895,0.0,119.23550826861567,0.619551282051282,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5687,218.718201,54.475685,27.2,31848573644.279884,3.0209487870110507,0.479,0.486,0.379,1,F,-3.0,-23.22,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,555422402.6855836,555422402.6855836,95.228838481918,0.6729475100942126,0.521,0.6010526315789473,0.0,105.87956642798189,0.3852564102564102,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5770,223.312653,3.959721,18.5,11887485138.296074,1.5231623188879486,0.273,0.242,0.061,1,F,-2.0,-22.15,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,815488317.996151,815488317.996151,81.93455041647351,0.8051529790660226,0.727,0.9357894736842105,0.0,84.29962353743947,0.5794871794871795,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5813,225.296936,1.70197,31.3,178274811941.62463,8.732101926479535,0.071,0.161,0.17,0,S,-4.8,-25.09,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,372111014.8851986,372111014.8851986,132.519799601043,0.8613264427217915,0.929,0.8210526315789474,1.0,134.22633444096874,0.7282051282051283,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5831,226.029266,1.219917,26.4,49100960413.18377,3.2149808155456765,0.063,0.088,0.136,0,S,-4.8,-23.69,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,756054925.6601945,756054925.6601945,114.6175116827191,0.9191176470588235,0.937,0.8568421052631578,1.0,115.06045480386805,0.7695512820512821,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5838,226.359467,2.099356,21.8,73635965740.25377,2.654794764352112,0.521,0.521,0.361,1,F,-2.6,-24.13,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1662831387.6965175,1662831387.6965175,154.4630807095249,0.6574621959237344,0.479,0.62,0.0,174.16977805317038,0.5628205128205128,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5839,226.364471,1.634633,22.0,16869025199.46638,1.7700973002509555,0.43,0.385,0.1,1,F,-2.0,-22.53,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,856871778.267498,856871778.267498,90.54023113038849,0.7220216606498195,0.5700000000000001,0.8947368421052632,0.0,97.01862114685233,0.5262820512820513,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5845,226.503281,1.633824,25.2,24159613763.21625,0.7708590929581302,0.404,0.402,0.264,1,F,-4.9,-22.92,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,6470831922.444303,6470831922.444303,164.1922555234062,0.7132667617689015,0.596,0.7221052631578947,0.0,176.96269281661307,0.6782051282051281,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5846,226.621887,1.605637,24.2,165611307903.28433,6.908596446127677,0.032,0.037,0.062,0,S,-4.7,-25.01,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,552243316.9839715,552243316.9839715,143.59696344332724,0.9643201542912248,0.968,0.9347368421052632,1.0,143.69522194733284,0.8208333333333333,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5854,226.948853,2.56856,26.2,34283881631.795277,2.3114034128708973,0.678,0.761,0.575,1,F,-1.1,-23.3,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1021312431.5922897,1021312431.5922897,112.95417647643053,0.5678591709256104,0.32199999999999995,0.39473684210526316,0.0,141.9416986091858,0.3166666666666667,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5864,227.389786,3.052741,29.0,46035194986.97272,3.1475486882642167,0.603,0.63,0.695,1,F,-1.7,-23.62,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,739546021.5570221,739546021.5570221,112.16411662019648,0.6134969325153374,0.397,0.268421052631579,0.0,132.56735734707607,0.30096153846153845,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5866,226.623169,55.763309,14.9,65326589708.687515,2.622773139444167,0.319,0.349,0.566,1,F,-1.3,-24.0,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1511432178.2274354,1511432178.2274354,146.37260600083292,0.7412898443291327,0.681,0.40421052631578946,0.0,155.0307030188837,0.5791666666666666,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5869,227.456055,0.469967,24.9,33349550677.62691,2.4647552819078022,0.428,0.433,0.245,1,F,-2.3,-23.27,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,873700343.980302,873700343.980302,107.88306233095544,0.6978367062107467,0.5720000000000001,0.7421052631578947,0.0,117.56229710224045,0.5048076923076923,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6010,238.579773,0.543033,30.6,42373075511.332825,2.144351052521047,0.679,0.703,0.742,1,F,0.4,-23.53,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1466622515.3336062,1466622515.3336062,130.37437095138287,0.5871990604815033,0.32099999999999995,0.21894736842105256,0.0,159.36681748236353,0.35544871794871796,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6014,238.989105,5.931838,35.8,25768550330.267532,3.8855945875813425,0.387,0.418,0.419,1,F,-1.9,-22.99,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,271640891.80558497,271640891.80558497,75.52859847564228,0.7052186177715092,0.613,0.5589473684210526,0.0,81.86143374291447,0.3490384615384616,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6017,239.314529,5.998364,29.0,16714369046.832329,0.9953422901190215,0.429,0.441,0.455,1,F,-5.0,-22.52,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2685129309.1989045,2685129309.1989045,120.18601631346266,0.6939625260235947,0.571,0.5210526315789473,0.0,131.35407888612716,0.5612179487179488,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6149,246.851151,19.59729,37.2,17992436846.686337,1.932490638491211,0.563,0.656,0.325,1,F,-1.9,-22.6,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,766788023.7319889,766788023.7319889,89.49143442741038,0.6038647342995168,0.43700000000000006,0.6578947368421053,0.0,107.02876250877055,0.35352564102564105,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6278,255.209763,23.010956,42.9,77819777902.15746,3.4516897354893628,0.576,0.521,0.409,1,F,-1.9,-24.19,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1039552953.2139416,1039552953.2139416,139.25932735841482,0.6574621959237344,0.42400000000000004,0.5694736842105264,0.0,157.02630056603067,0.471474358974359,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6547,271.291748,25.232645,40.8,45194957984.98446,2.2710914482375983,0.632,0.616,0.674,1,F,-1.3,-23.6,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1394571786.2941105,1394571786.2941105,130.83467432472256,0.6188118811881188,0.368,0.29052631578947363,0.0,153.66564525772992,0.3974358974358975,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6548,271.496826,18.587217,22.4,30980611593.729446,2.4312100212799463,0.326,0.315,0.107,1,F,-1.9,-23.19,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,834190355.077407,834190355.077407,104.69572051746566,0.7604562737642586,0.6739999999999999,0.8873684210526316,0.0,109.76710964068444,0.5759615384615384,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6703,281.828522,45.550648,25.9,56897081092.2666,2.747098444248584,0.041,0.043,0.019,0,S,-2.8,-23.85,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1199945918.1288953,1199945918.1288953,133.47596125225587,0.9587727708533078,0.959,0.98,1.0,133.59930279013835,0.8868589743589744,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC6798,291.013306,53.624752,37.5,41984596819.98187,3.087491186935031,0.483,0.488,0.461,1,F,-2.0,-23.52,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,700968763.534302,700968763.534302,108.15268491579685,0.6720430107526881,0.517,0.5147368421052632,0.0,120.343568160223,0.4006410256410256,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7280,336.614899,16.148266,23.7,22237706142.074356,2.4565341439993653,0.557,0.606,0.363,1,F,-1.3,-22.83,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,586495263.1449335,586495263.1449335,88.24269559065013,0.6226650062266501,0.44299999999999995,0.6178947368421053,0.0,103.18118439871724,0.3326923076923077,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7332,339.352173,23.798351,22.4,51890754683.859215,1.8872197689373382,0.561,0.49,0.674,1,F,-1.9,-23.75,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2318809997.845503,2318809997.845503,153.79029502496348,0.6711409395973155,0.43899999999999995,0.29052631578947363,0.0,171.26053004670214,0.5080128205128205,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7454,345.27713,16.388371,23.2,26006983790.834778,2.8910955402146574,0.094,0.106,0.364,0,S,-4.7,-23.0,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,495205239.53761595,495205239.53761595,87.96480550627592,0.9041591320072332,0.906,0.6168421052631579,1.0,88.45761135875256,0.6169871794871794,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7457,345.249725,30.144892,12.9,14692306746.786812,2.270723053612735,0.519,0.546,0.47,1,F,-2.6,-22.38,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,453504687.42617714,453504687.42617714,74.60330783658893,0.6468305304010349,0.481,0.5052631578947369,0.0,84.99919947234469,0.29070512820512817,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7465,345.503967,15.964876,29.3,22033829626.7054,1.1283454428730737,0.283,0.343,0.364,1,F,-1.9,-22.82,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2754393343.7151036,2754393343.7151036,129.60421593393863,0.7446016381236039,0.7170000000000001,0.6168421052631579,0.0,137.0161770780694,0.6493589743589744,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7693,353.293671,-1.29201,35.4,7032180134.647089,2.21094388916864,0.616,0.686,0.233,1,F,-1.0,-21.58,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,228957395.8687872,228957395.8687872,52.30597576214874,0.5931198102016607,0.384,0.7547368421052632,0.0,63.430480078844425,0.2432692307692308,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC7710,353.942261,-2.880941,34.0,10258644661.248184,1.3710502614350868,0.34,0.293,0.581,1,F,-1.9,-21.99,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,868567083.7584939,868567083.7584939,80.22569363509515,0.7733952049497294,0.6599999999999999,0.388421052631579,0.0,83.59844486493937,0.41762820512820503,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC016060,72.143387,-3.867104,37.8,18667664498.24811,1.8752805909006618,0.759,1.019,0.694,1,F,-0.6,-22.64,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,844846095.3275588,844846095.3275588,92.53521520428315,0.49529470034670625,0.241,0.2694736842105263,0.0,132.11361918576526,0.20512820512820515,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC028887,149.93129,11.660812,41.0,13154973785.719486,2.3897821646577917,0.145,0.282,0.323,0,S,0.0,-22.26,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,366600866.7695424,366600866.7695424,68.81149776253964,0.7800312012480499,0.855,0.6599999999999999,1.0,71.4952455180842,0.5352564102564102,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC029321,151.463226,12.961213,40.9,7569897290.92636,1.5392096123973282,0.336,0.339,0.14,1,F,0.0,-21.66,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,508527665.48722386,508527665.48722386,65.04161033758564,0.7468259895444361,0.6639999999999999,0.8526315789473684,0.0,68.67731901065741,0.46057692307692305,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC035754,173.614716,33.178913,39.0,9442565085.213858,1.2783184757611463,0.21,0.258,0.275,1,F,-3.0,-21.9,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,919669930.0688378,919669930.0688378,79.71143649828197,0.794912559618442,0.79,0.7105263157894737,0.0,82.3216556003449,0.5336538461538461,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC042549,190.316513,-5.009177,40.7,19910858546.259167,2.265525047629173,0.673,0.771,0.369,1,F,-5.0,-22.71,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,617408184.711055,617408184.711055,86.94722679528613,0.564652738565782,0.32699999999999996,0.611578947368421,0.0,109.78928615794088,0.258974358974359,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC044433,194.57811,13.391409,40.1,13034368261.117826,0.9970543474682438,0.357,0.362,0.335,1,F,0.0,-22.25,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2086759770.6996446,2086759770.6996446,106.04269413005449,0.7342143906020557,0.643,0.6473684210526316,0.0,112.7769910081686,0.5846153846153846,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC050395,211.913544,54.794575,37.2,9618115476.939344,1.9775041280162164,0.138,0.149,0.233,0,S,0.0,-21.92,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,391449120.0364406,391449120.0364406,64.6817064851759,0.8703220191470844,0.862,0.7547368421052632,1.0,65.39576432440197,0.5868589743589744,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC051753,217.310318,44.699104,38.3,9618115476.939344,1.900085889722099,0.587,0.668,0.549,1,F,0.0,-21.92,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,423997848.59768397,423997848.59768397,65.98626582478877,0.5995203836930455,0.41300000000000003,0.42210526315789465,0.0,79.35445886158324,0.22371794871794873,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC054452,228.89418,2.248187,29.5,7097248096.303695,1.9742242167010928,0.416,0.435,0.189,1,F,-2.0,-21.59,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,289812537.1636221,289812537.1636221,55.60859613475482,0.6968641114982578,0.5840000000000001,0.8010526315789473,0.0,60.642060093477845,0.37948717948717947,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC056772,240.54834,7.085953,39.5,10941830604.766819,1.6299397623927412,0.31,0.386,0.493,1,F,-2.0,-22.06,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,655491417.3318481,655491417.3318481,75.98964076494893,0.7215007215007214,0.69,0.4810526315789474,0.0,81.4542313567459,0.391025641025641,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC058114,246.517838,2.90655,23.8,6967708719.648666,1.0768405865739892,0.176,0.228,0.185,1,F,-2.0,-21.57,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,956328914.3973366,956328914.3973366,74.60440322361124,0.8143322475570033,0.8240000000000001,0.8052631578947369,0.0,76.518954581579,0.5705128205128206,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC061468,272.360748,19.117682,36.2,7710632188.991796,2.015037020250026,0.409,0.464,0.231,1,F,0.0,-21.68,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,302234515.56848747,302234515.56848747,57.37182353920608,0.6830601092896175,0.591,0.7568421052631579,0.0,63.24696472745619,0.3596153846153846,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC071531,352.121338,19.863962,30.4,8148731104.432953,1.118016060935553,0.333,0.323,0.305,1,F,-4.0,-21.74,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1037561942.7610757,1037561942.7610757,79.1801185099193,0.7558578987150416,0.667,0.6789473684210526,0.0,83.20805797056168,0.4967948717948718,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
PGC170172,176.73172,-5.187745,37.1,9355995128.158998,1.396202362345743,0.324,0.287,0.195,1,F,-5.0,-21.89,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,763859319.5572311,763859319.5572311,75.92171055872666,0.7770007770007771,0.6759999999999999,0.7947368421052632,0.0,78.98664312608774,0.49583333333333335,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
UGC03960,115.094856,23.275089,33.2,9355995128.158998,2.797129300389269,0.119,0.13,0.19,0,S,-4.9,-21.89,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,190320264.8870732,190320264.8870732,53.63939828457753,0.8849557522123894,0.881,0.8,1.0,54.090752219287374,0.5807692307692307,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
UGC04551,131.024582,49.793968,28.0,24159613763.21625,1.4545628461761804,0.277,0.252,0.137,1,F,-2.0,-22.92,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1817377463.2827902,1817377463.2827902,119.5291754362347,0.7987220447284346,0.723,0.8557894736842105,0.0,123.266052258604,0.7022435897435898,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
UGC05408,150.966095,59.436138,45.8,10643635343.824787,1.5361723253139061,0.278,0.29,0.168,1,F,-3.3,-22.03,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,717844281.2175995,717844281.2175995,77.20051548627121,0.7751937984496123,0.722,0.8231578947368421,0.0,80.38127163076112,0.5147435897435898,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
UGC06062,164.656662,9.050468,38.7,22033829626.7054,2.1051615243248247,0.475,0.472,0.449,1,F,-2.0,-22.82,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,791296547.4722029,791296547.4722029,94.88497701474591,0.6793478260869565,0.525,0.5273684210526315,0.0,104.92339399411004,0.39775641025641034,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
UGC06176,166.852753,21.657185,40.1,19014722292.999065,2.0831417904166014,0.585,0.67,0.252,1,F,-2.0,-22.66,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,697384765.0938519,697384765.0938519,88.60959527644653,0.5988023952095809,0.41500000000000004,0.7347368421052631,0.0,106.65960208728578,0.34551282051282056,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
UGC08876,209.241943,45.973179,33.9,14557606868.879921,1.398859694813011,0.341,0.311,0.408,1,F,-0.1,-22.37,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1184027541.263133,1184027541.263133,94.61349600637496,0.7627765064836003,0.659,0.5705263157894738,0.0,99.08346138595337,0.5163461538461538,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
